year,geo,Mode 1/4,Mode 2,Mode 3
2023,SVN,5.21694600543225,1.84874633844284,4.75782508930799
2023,SWE,5.76716082381936,1.98357783013823,7.00823339228651
2023,THA,6.18665892900557,0.954405550102533,2.11696024481906
2023,TUN,6.87155214951517,0.848756729108531,4.20937318418352
2023,TUR,3.09366021659655,0.0968208628720635,2.26503314275281
2023,TWN,3.56856174961171,1.8540621872551,2.42839716836851
2023,UKR,4.80834617718813,1.19850496076465,3.09968399185418
2023,USA,1.46381835910915,0.515589809126317,1.75058299829699
2023,VNM,2.43762700282661,0.403949127193158,2.26542165432742
2023,ZAF,3.05521932002107,0.177062516938989,3.65814118235177
2023,ROW,14.5754401848592,2.03793579980064,1.65559145659956
2023,EU27,1.95806622964413,0.790409186089264,1.14236572499649
