year,geo,Mode 1/4,Mode 2,Mode 3
2023,LAO,3.4356556375728,1.81838587540691,1.08143841394789
2023,LTU,9.51540250509195,1.07530360777398,2.70667098703759
2023,LUX,36.3695483224672,6.07701031999723,36.8420695767709
2023,LVA,7.0667027965154,2.39091742057269,2.48321715828611
2023,MAR,4.27980293206645,3.67945878025975,0.904480270512545
2023,MEX,3.31858455139212,1.26502385846089,0.925110893066606
2023,MLT,30.854572294887,3.62039886652644,6.48566802465281
2023,MMR,2.10998422302168,0.499968470203544,0.340948462942795
2023,MYS,4.25880479183763,1.0373271431895,1.62530723072533
2023,NGA,1.02222249353365,0.304345778793835,0.431608459092788
2023,NLD,9.7951390838917,1.65782688815834,9.56247516026384
2023,NOR,5.09536479465875,1.52034197384649,3.4416560172368
2023,NZL,3.37519030169534,1.30868955892541,2.26268722934107
2023,PAK,1.40132237013993,0.20275099637866,0.240587252216003
2023,PER,1.37890995807228,0.411224489242454,0.574825715629509
2023,PHL,4.63337947640896,0.224637023238589,0.701373121002973
2023,POL,7.0971524265375,0.907753702861156,1.42186110475302
2023,PRT,5.20807617542137,6.09489400285798,2.46747295552948
2023,ROU,6.38744661187578,0.802243461377341,0.849017860506885
2023,RUS,2.35109435642981,0.328905294174244,0.946519198578431
2023,SAU,1.86470840283394,0.756475985975118,2.28312394162631
2023,SEN,2.2037580164549,0.838089907925171,0.322446128143434
2023,SGP,20.3114132472516,2.08420285543805,11.1572514282803
2023,STP,4.08660346834358,3.94138957714009,2.65659824608724
2023,SVK,5.27687824856788,0.974751886129103,1.5530675361097
2023,SVN,5.97067471157925,3.23276977540704,2.33544529292749
2023,SWE,8.5221607616144,2.05009855870125,6.95715400168087
2023,THA,5.40952241925543,2.01973944605804,1.14399033846284
2023,TUN,4.57624369005394,2.00149752191005,1.12834918272582
2023,TUR,4.1540848542922,2.58522295188033,0.856616741551206
2023,TWN,4.48306514413239,1.15476574112594,2.6583614086973
2023,UKR,2.80599683702383,0.383989227714838,0.847970483045321
2023,USA,2.55484975681219,0.561573801235482,1.99855618425176
2023,VNM,3.0739587828292,0.247556484407794,0.71278919828801
2023,ZAF,2.72040481639347,0.566755004774237,1.6055891338098
2023,ROW,1.9737023133121,1.60756338846105,0.743706480545442
2023,EU27,3.94937509059702,1.31753227967578,2.67897122795154
