year,geo,isic,MOS3_to_xborder
2007,ISR,H52,0.129861967260039
2007,ISR,H53,0.170567040859388
2007,ISR,I55T56,0.0335676202929664
2007,ISR,J58T60,0.342189653932572
2007,ISR,J61,0.671330202455898
2007,ISR,J62T63,0.188428991919889
2007,ISR,K64T66,0.765416873250033
2007,ISR,L68,0.102109602165697
2007,ISR,M69T75,0.0927673351752806
2007,ISR,N77T82,0.576647361962867
2007,ISR,P85,0.539568891938141
2007,ISR,Q86T88,0.805461692539371
2007,ISR,R90T93,0.427041531556489
2007,ISR,S94T96,0.999510909981107
2007,ITA,F41T43,3.17284622949762
2007,ITA,G45T47,0.322906762524279
2007,ITA,H49,0.129819633335423
2007,ITA,H50,0.194560958113437
2007,ITA,H51,0.0135472237632228
2007,ITA,H52,0.396880826949157
2007,ITA,H53,0.0298656223342721
2007,ITA,I55T56,0.286358457810058
2007,ITA,J58T60,0.613517651791005
2007,ITA,J61,1.34826311817885
2007,ITA,J62T63,1.50557287201933
2007,ITA,K64T66,4.99493542170225
2007,ITA,L68,1.25857922690019
2007,ITA,M69T75,0.377119110638697
2007,ITA,N77T82,0.365731138378985
2007,ITA,P85,0.0197700364281239
2007,ITA,Q86T88,0.724225172921089
2007,ITA,R90T93,0.746934273632474
2007,ITA,S94T96,0.00650214739799771
2007,JOR,F41T43,28.8856152001037
2007,JOR,G45T47,0.111413610255871
2007,JOR,H49,0.0263391593426714
2007,JOR,H50,0.2369573478767
2007,JOR,H51,0.0115752487664872
2007,JOR,H52,0.0976999543708498
2007,JOR,H53,0.0988894461427251
2007,JOR,I55T56,0.0290495433594549
2007,JOR,J58T60,0.038614308519011
2007,JOR,J61,0.089384868333154
2007,JOR,J62T63,0.514149013636291
2007,JOR,K64T66,0.133286267852219
2007,JOR,L68,0.136231399376141
2007,JOR,M69T75,0.0395556162986916
2007,JOR,N77T82,0.0360055040840836
2007,JOR,P85,0.0184558643481598
2007,JOR,Q86T88,0.02606995922239
2007,JOR,R90T93,0.0986257911415544
2007,JOR,S94T96,0.434284768084305
2007,JPN,F41T43,154.188138176106
2007,JPN,G45T47,3.00280546007697
2007,JPN,H49,0.28881015443243
2007,JPN,H50,0.380778025058677
2007,JPN,H51,0.384952783263373
2007,JPN,H52,1.20981233341747
2007,JPN,H53,1.8726624957679
2007,JPN,I55T56,0.719768748577197
2007,JPN,J58T60,1.06158340157812
2007,JPN,J61,1.26949336036236
2007,JPN,J62T63,3.0700093070022
2007,JPN,K64T66,2.09715189043404
2007,JPN,L68,2.17156123529014
2007,JPN,M69T75,2.33353712928348
2007,JPN,N77T82,0.1927627323924
2007,JPN,P85,2.44153287111987
2007,JPN,Q86T88,0.149196442248353
2007,JPN,R90T93,4.78097335019854
2007,JPN,S94T96,42.8332596942314
2007,KAZ,F41T43,3.1969493814738
2007,KAZ,G45T47,0.0395292461087504
2007,KAZ,H49,0.00720516735122155
2007,KAZ,H50,0.140282691342998
2007,KAZ,H51,0.0605664326426157
2007,KAZ,H52,0.0720209277436221
2007,KAZ,H53,0.247473793314137
2007,KAZ,I55T56,0.0274865382260812
2007,KAZ,J58T60,0.118439453186735
2007,KAZ,J61,0.191135585512858
2007,KAZ,J62T63,3.72288005497303
2007,KAZ,K64T66,0.716315848750413
2007,KAZ,L68,0.0576393155227776
2007,KAZ,M69T75,0.0890725794797397
2007,KAZ,N77T82,0.0488131850146205
2007,KAZ,P85,0.182732377826226
2007,KAZ,Q86T88,0.271133556347261
2007,KAZ,R90T93,0.128111735668754
2007,KAZ,S94T96,0.355048418734644
2007,KHM,F41T43,1.02935993891578
2007,KHM,G45T47,0.0211630541212189
2007,KHM,H49,0.0060223576025215
2007,KHM,H50,0.025990168059912
2007,KHM,H51,0.0161002444521458
2007,KHM,H52,0.00771233454272411
2007,KHM,H53,0.033907101923174
2007,KHM,I55T56,0.00387216918823798
2007,KHM,J58T60,0.0134087145469415
2007,KHM,J61,0.0116539578859139
2007,KHM,J62T63,0.0601227415982639
2007,KHM,K64T66,0.0800897518229694
2007,KHM,L68,0.0232417429824279
2007,KHM,M69T75,0.0240877749009543
2007,KHM,N77T82,0.0205709845676061
2007,KHM,P85,0.0765504793673775
2007,KHM,Q86T88,0.0990821424142145
2007,KHM,R90T93,0.0110374797506652
2007,KHM,S94T96,0.0524484030330827
2007,KOR,F41T43,16833.1134516874
2007,KOR,G45T47,0.749030815049394
2007,KOR,H49,0.615497981610727
2007,KOR,H50,0.118051610342338
2007,KOR,H51,0.0692616888036364
2007,KOR,H52,3.2401422421716
2007,KOR,H53,0.505535529193833
2007,KOR,I55T56,1.06634826654735
2007,KOR,J58T60,0.57959795085777
2007,KOR,J61,1.78050042909056
2007,KOR,J62T63,7.66735933748526
2007,KOR,K64T66,0.969716070998754
2007,KOR,L68,2.91457586075599
2007,KOR,M69T75,0.817140003688707
2007,KOR,N77T82,0.149273521246756
2007,KOR,P85,0.696171027073931
2007,KOR,Q86T88,7.94713621736456
2007,KOR,R90T93,0.232806478628977
2007,KOR,S94T96,2.75967597247665
2007,LAO,F41T43,0.931991399866651
2007,LAO,G45T47,0.0425181031737017
2007,LAO,H49,0.0320665445215195
2007,LAO,H50,0.208807141193033
2007,LAO,H51,0.0533404920723256
2007,LAO,H52,0.354831193978337
2007,LAO,H53,0.188598700094013
2007,LAO,I55T56,0.0111679992724431
2007,LAO,J58T60,0.124409483723616
2007,LAO,J61,0.0598148788059496
2007,LAO,J62T63,0.0959137456448426
2007,LAO,K64T66,0.0922317198660775
2007,LAO,L68,0.0916759412566076
2007,LAO,M69T75,0.0232759957881914
2007,LAO,N77T82,0.0374216745381645
2007,LAO,P85,0.309942560170739
2007,LAO,Q86T88,0.441609829359276
2007,LAO,R90T93,0.0766800648185416
2007,LAO,S94T96,0.264900843302707
2007,LTU,F41T43,2.17239722316493
2007,LTU,G45T47,0.338314928428999
2007,LTU,H49,0.00900270755297493
2007,LTU,H50,0.00852830447780592
2007,LTU,H51,0.00848149779214561
2007,LTU,H52,0.0447814580764754
2007,LTU,H53,0.0594967758618117
2007,LTU,I55T56,0.10423193987436
2007,LTU,J58T60,0.0177397662286711
2007,LTU,J61,0.0112224532960916
2007,LTU,J62T63,0.0795866796742993
2007,LTU,K64T66,0.044620497869912
2007,LTU,L68,0.512986407428658
2007,LTU,M69T75,0.0441738387930495
2007,LTU,N77T82,0.0213041102416633
2007,LTU,P85,0.0897758138437711
2007,LTU,Q86T88,0.0532830589200218
2007,LTU,R90T93,0.00738962979254439
2007,LTU,S94T96,0.0575156002123863
2007,LUX,F41T43,0.811514583443714
2007,LUX,G45T47,0.30893266639065
2007,LUX,H49,0.0503091101617217
2007,LUX,H50,3.72385169901499
2007,LUX,H51,0.0801703238640228
2007,LUX,H52,6.73985552312541
2007,LUX,H53,1.41246113487953
2007,LUX,I55T56,8.39432682215836
2007,LUX,J58T60,3.52100154533318
2007,LUX,J61,0.622767864690654
2007,LUX,J62T63,1.91810825946166
2007,LUX,K64T66,0.0115110750515264
2007,LUX,L68,15.3371937398439
2007,LUX,M69T75,0.00277282313827574
2007,LUX,N77T82,0.96123459854636
2007,LUX,P85,0.00162146356861616
2007,LUX,Q86T88,9.55522959697429
2007,LUX,R90T93,0.00482055133567836
2007,LUX,S94T96,0.00800331807125569
2007,LVA,F41T43,0.242578324660753
2007,LVA,G45T47,0.107855703043206
2007,LVA,H49,0.000403764169565756
2007,LVA,H50,0.0250893341288932
2007,LVA,H51,0.0112378224484961
2007,LVA,H52,0.0132766218256962
2007,LVA,H53,0.00435222471089624
2007,LVA,I55T56,0.448522273173046
2007,LVA,J58T60,0.0241374914711569
2007,LVA,J61,0.0118380369103394
2007,LVA,J62T63,0.245216498686806
2007,LVA,K64T66,0.00374289118285321
2007,LVA,L68,1.09829207776302
2007,LVA,M69T75,0.0740415101104496
2007,LVA,N77T82,0.129922929431142
2007,LVA,P85,0.00763472742860848
2007,LVA,Q86T88,0.0197780829979775
2007,LVA,R90T93,0.00361500167743185
2007,LVA,S94T96,0.00515485440499608
2007,MAR,F41T43,0.344833900844366
2007,MAR,G45T47,0.0706920173038214
2007,MAR,H49,0.0120323311041643
2007,MAR,H50,0.0440839437588364
2007,MAR,H51,0.012809942556608
2007,MAR,H52,0.0304577237560846
2007,MAR,H53,0.0200188603307024
2007,MAR,I55T56,0.0128953890099578
2007,MAR,J58T60,0.100557973171928
2007,MAR,J61,0.0334241123758508
2007,MAR,J62T63,0.0561746452601955
2007,MAR,K64T66,0.39991665692465
2007,MAR,L68,0.0390063991628445
2007,MAR,M69T75,0.0211978243677854
2007,MAR,N77T82,0.0277568451264861
2007,MAR,P85,0.0152117520386204
2007,MAR,Q86T88,0.0821907993202107
2007,MAR,R90T93,0.0210924403133808
2007,MAR,S94T96,0.0325808446291551
2007,MEX,F41T43,79.7989667012428
2007,MEX,G45T47,0.108235863914372
2007,MEX,H49,0.0476808021333235
2007,MEX,H50,0.0581376683801336
2007,MEX,H51,0.0337535037348868
2007,MEX,H52,0.348245500872346
2007,MEX,H53,1.17166899773496
2007,MEX,I55T56,0.0780620785048917
2007,MEX,J58T60,0.464380775619065
2007,MEX,J61,1.08160410378856
2007,MEX,J62T63,28.848259538833
2007,MEX,K64T66,0.666174134698495
2007,MEX,L68,1.34171280617918
2007,MEX,M69T75,3.65488087008291
2007,MEX,N77T82,5.02077359355353
2007,MEX,P85,0.0677665366518583
2007,MEX,Q86T88,0.503962863537914
2007,MEX,R90T93,0.143840558938869
2007,MEX,S94T96,0.198251900329004
2007,MLT,F41T43,0.109293642456108
2007,MLT,G45T47,0.055766307957616
2007,MLT,H49,1.29280929058617
2007,MLT,H50,0.214409502071189
2007,MLT,H51,0.0204442789908199
2007,MLT,H52,0.0671141416996208
2007,MLT,H53,0.110062187644409
2007,MLT,I55T56,0.208250689039785
2007,MLT,J58T60,0.00276479268704237
2007,MLT,J61,0.0659696632268704
2007,MLT,J62T63,2.09573331140843
2007,MLT,K64T66,0.180545896183878
2007,MLT,L68,0.104020373478958
2007,MLT,M69T75,0.00620861279499593
2007,MLT,N77T82,0.172548075965634
2007,MLT,P85,1.55681880684806
2007,MLT,Q86T88,0.0805416430829959
2007,MLT,R90T93,0
2007,MLT,S94T96,0
2007,MMR,F41T43,0.317810067763947
2007,MMR,G45T47,0.0213759080751839
2007,MMR,H49,0.0320538383207233
2007,MMR,H50,0.0217973562104374
2007,MMR,H51,0.0269767491729418
2007,MMR,H52,0.0205156610643801
2007,MMR,H53,5.1898161080946
2007,MMR,I55T56,0.0888096372493345
2007,MMR,J58T60,0.220543275430031
2007,MMR,J61,0.841383119543043
2007,MMR,J62T63,0.348066261385828
2007,MMR,K64T66,1.38232675147127
2007,MMR,L68,0.318620819460489
2007,MMR,M69T75,0.0148750097237064
2007,MMR,N77T82,0.0212986834152362
2007,MMR,P85,2.22424921656498
2007,MMR,Q86T88,2.99477640551537
2007,MMR,R90T93,0.815787090227712
2007,MMR,S94T96,1.3912027920186
2007,MYS,F41T43,8.68580138326684
2007,MYS,G45T47,0.0959316699704079
2007,MYS,H49,0.0340258894610041
2007,MYS,H50,0.0403332677559799
2007,MYS,H51,0.0196410304598038
2007,MYS,H52,0.143369959254096
2007,MYS,H53,0.0230710173771475
2007,MYS,I55T56,0.0372267579993238
2007,MYS,J58T60,0.197109313148949
2007,MYS,J61,0.197641563401785
2007,MYS,J62T63,0.267283178811312
2007,MYS,K64T66,0.39695474583927
2007,MYS,L68,0.0836211901398362
2007,MYS,M69T75,0.0509156246632272
2007,MYS,N77T82,0.0938456769876891
2007,MYS,P85,0.0550843994618556
2007,MYS,Q86T88,0.142754473736266
2007,MYS,R90T93,0.0564411346844334
2007,MYS,S94T96,0.0659365650785765
2007,NGA,F41T43,190.416431121693
2007,NGA,G45T47,0.053457508397412
2007,NGA,H49,0.00614175293884505
2007,NGA,H50,0.100507745128749
2007,NGA,H51,0.00912783029495027
2007,NGA,H52,0.0355366127190797
2007,NGA,H53,0.0201098917323546
2007,NGA,I55T56,0.0933909658223284
2007,NGA,J58T60,0.67203119213443
2007,NGA,J61,1.45670060062472
2007,NGA,J62T63,0.189246700047354
2007,NGA,K64T66,2.31844865681423
2007,NGA,L68,0.284439119988886
2007,NGA,M69T75,0.400345733842655
2007,NGA,N77T82,2.19691604651883
2007,NGA,P85,1.09687121705141
2007,NGA,Q86T88,1.65957743903858
2007,NGA,R90T93,0.669291168934568
2007,NGA,S94T96,1.90098054094508
2007,NLD,F41T43,51.1300767212814
2007,NLD,G45T47,2.46822177495187
2007,NLD,H49,0.533132364139471
2007,NLD,H50,0.74001409726137
2007,NLD,H51,0.299200709464588
2007,NLD,H52,1.66460417345355
2007,NLD,H53,0.562234662378853
2007,NLD,I55T56,0.613778589582053
2007,NLD,J58T60,1.51139877353863
2007,NLD,J61,3.10140275535776
2007,NLD,J62T63,0.963349176578845
2007,NLD,K64T66,11.7895039305542
2007,NLD,L68,17.2373027017709
2007,NLD,M69T75,1.08997722986805
2007,NLD,N77T82,4.1052199313688
2007,NLD,P85,0.290853624161881
2007,NLD,Q86T88,7.28061649117183
2007,NLD,R90T93,1.67324772797606
2007,NLD,S94T96,0.845024025441476
2007,NOR,F41T43,94.5019636352382
2007,NOR,G45T47,1.32207882656647
2007,NOR,H49,0.121520927618676
2007,NOR,H50,0.158152487910623
2007,NOR,H51,0.693690937517398
2007,NOR,H52,1.08705502322063
2007,NOR,H53,2.14959742276859
2007,NOR,I55T56,1.00328811909491
2007,NOR,J58T60,3.75452778174134
2007,NOR,J61,5.60056369440723
2007,NOR,J62T63,0.713364137742051
2007,NOR,K64T66,3.65281230005106
2007,NOR,L68,8.85601210062882
2007,NOR,M69T75,0.741264361851353
2007,NOR,N77T82,0.91670473230072
2007,NOR,P85,0.26055207599833
2007,NOR,Q86T88,7.74374081346915
2007,NOR,R90T93,0.0674321446152134
2007,NOR,S94T96,0.865640667206364
2007,NZL,F41T43,8.32057596181425
2007,NZL,G45T47,0.376626196384815
2007,NZL,H49,0.150564977646879
2007,NZL,H50,0.144327004709831
2007,NZL,H51,0.0386190552012378
2007,NZL,H52,0.463038015609307
2007,NZL,H53,0.191927432664517
2007,NZL,I55T56,0.0857804344135081
2007,NZL,J58T60,0.316691720565491
2007,NZL,J61,0.446440540877686
2007,NZL,J62T63,1.89388630125651
2007,NZL,K64T66,3.30081604778792
2007,NZL,L68,0.689502319751581
2007,NZL,M69T75,0.474259140815456
2007,NZL,N77T82,0.227690406115877
2007,NZL,P85,0.0514569211259992
2007,NZL,Q86T88,0.743280989078789
2007,NZL,R90T93,0.094516610335796
2007,NZL,S94T96,0.225588068992616
2007,PAK,F41T43,1.0789506775416
2007,PAK,G45T47,0.0533298194819635
2007,PAK,H49,0.0545911316995454
2007,PAK,H50,0.0099417764976154
2007,PAK,H51,0.0188609647809669
2007,PAK,H52,0.0995048338235115
2007,PAK,H53,1.56140434716958
2007,PAK,I55T56,0.147740159016348
2007,PAK,J58T60,0.201968307397441
2007,PAK,J61,0.167596198521467
2007,PAK,J62T63,0.087018377064066
2007,PAK,K64T66,0.468650732964275
2007,PAK,L68,0.369082351475793
2007,PAK,M69T75,0.0444224226335625
2007,PAK,N77T82,0.0970482408622278
2007,PAK,P85,0.443023942600298
2007,PAK,Q86T88,1.33137825303282
2007,PAK,R90T93,0.235099605073875
2007,PAK,S94T96,0.377333595672501
2007,PER,F41T43,73.7981364434038
2007,PER,G45T47,0.0583442693705712
2007,PER,H49,0.0281036583289053
2007,PER,H50,0.0461453986880632
2007,PER,H51,0.0221725654006679
2007,PER,H52,0.0692613732602014
2007,PER,H53,0.138211334770802
2007,PER,I55T56,0.0165428729723654
2007,PER,J58T60,0.170511497553
2007,PER,J61,0.255821246186956
2007,PER,J62T63,4.49956928101483
2007,PER,K64T66,0.63970842093195
2007,PER,L68,0.0939542972448106
2007,PER,M69T75,0.290320234904617
2007,PER,N77T82,0.125348456412828
2007,PER,P85,0.0130242866980025
2007,PER,Q86T88,0.13227677225205
2007,PER,R90T93,0.0161193179732522
2007,PER,S94T96,0.0565585755812154
2007,PHL,F41T43,0.353830125339539
2007,PHL,G45T47,0.0315019553012552
2007,PHL,H49,0.0129899846515585
2007,PHL,H50,0.0111560071003974
2007,PHL,H51,0.00901464029662059
2007,PHL,H52,0.0660029538281078
2007,PHL,H53,0.133143655052306
2007,PHL,I55T56,0.00469116169933951
2007,PHL,J58T60,0.0379862360600275
2007,PHL,J61,0.0144132824369648
2007,PHL,J62T63,0.0679930600613624
2007,PHL,K64T66,0.259752587448296
2007,PHL,L68,0.0380917454834152
2007,PHL,M69T75,0.0126140697985179
2007,PHL,N77T82,0.00599535905393444
2007,PHL,P85,0.048784420149722
2007,PHL,Q86T88,0.0570383580918062
2007,PHL,R90T93,0.0150282387923207
2007,PHL,S94T96,0.0400015257078549
2007,POL,F41T43,0.545365246202997
2007,POL,G45T47,0.0363239420208028
2007,POL,H49,0.0103555525655915
2007,POL,H50,0.093052394895135
2007,POL,H51,0.0111604534665885
2007,POL,H52,0.0322806713721072
2007,POL,H53,0.00885795243013436
2007,POL,I55T56,0.25961073045242
2007,POL,J58T60,0.045946182858249
2007,POL,J61,0.00127700600518484
2007,POL,J62T63,0.108794401092047
2007,POL,K64T66,0.0921339362028177
2007,POL,L68,0.0188912289276568
2007,POL,M69T75,0.0348076230949052
2007,POL,N77T82,0.0287453973797298
2007,POL,P85,0.00275722454979779
2007,POL,Q86T88,0.0287572330132
2007,POL,R90T93,0.0226071947042563
2007,POL,S94T96,0.058942430749105
2007,PRT,F41T43,10.0784834224909
2007,PRT,G45T47,0.242565687133894
2007,PRT,H49,0.0262851810057567
2007,PRT,H50,0.075792531413672
2007,PRT,H51,0.12211920092584
2007,PRT,H52,0.0548261810444878
2007,PRT,H53,0.0616819518183676
2007,PRT,I55T56,0.0103747647542799
2007,PRT,J58T60,0.0675546884374913
2007,PRT,J61,0.0445298406667257
2007,PRT,J62T63,0.171958998894934
2007,PRT,K64T66,3.88881471718714
2007,PRT,L68,0.473140765054128
2007,PRT,M69T75,0.324772993644913
2007,PRT,N77T82,0.176952779183167
2007,PRT,P85,0.0953426620387759
2007,PRT,Q86T88,0.17170517094398
2007,PRT,R90T93,0.024645400315186
2007,PRT,S94T96,0.0268574552232505
2007,ROU,F41T43,28.7190908907622
2007,ROU,G45T47,0.00469527232460939
2007,ROU,H49,0.00851441822721854
2007,ROU,H50,0.00996884133159968
2007,ROU,H51,0.00393026993888518
2007,ROU,H52,0.0976552042227827
2007,ROU,H53,0.0116424040575281
2007,ROU,I55T56,0.226671469974761
2007,ROU,J58T60,0
2007,ROU,J61,0.0148204854761363
2007,ROU,J62T63,0.0495148764859065
2007,ROU,K64T66,0.00456077150636749
2007,ROU,L68,0.0459612015871212
2007,ROU,M69T75,0.0314012754662273
2007,ROU,N77T82,0.0505042787693367
2007,ROU,P85,0
2007,ROU,Q86T88,0
2007,ROU,R90T93,0
2007,ROU,S94T96,0
2007,RUS,F41T43,2.34465494502156
2007,RUS,G45T47,0.0657322807961828
2007,RUS,H49,0.115747808763135
2007,RUS,H50,0.111430057222474
2007,RUS,H51,0.0270324173696502
2007,RUS,H52,0.0993223615596894
2007,RUS,H53,0.203332627715602
2007,RUS,I55T56,0.0803143773958038
2007,RUS,J58T60,0.175934270100644
2007,RUS,J61,0.267361406490307
2007,RUS,J62T63,0.496987863504659
2007,RUS,K64T66,1.04289414561549
2007,RUS,L68,1.51113534825894
2007,RUS,M69T75,0.0521122462709727
2007,RUS,N77T82,0.205980693958659
2007,RUS,P85,0.101481475611823
2007,RUS,Q86T88,1.18148405616148
2007,RUS,R90T93,0.249927740636393
2007,RUS,S94T96,0.329508560549155
2007,SAU,F41T43,14.8481399208292
2007,SAU,G45T47,0.573588358895108
2007,SAU,H49,0.0904569965100392
2007,SAU,H50,0.217056832002149
2007,SAU,H51,0.127820119720557
2007,SAU,H52,0.380683665460063
2007,SAU,H53,0.132032765518913
2007,SAU,I55T56,0.217362137497209
2007,SAU,J58T60,4.68333703759383
2007,SAU,J61,1.85524389248124
2007,SAU,J62T63,26.288277866012
2007,SAU,K64T66,8.24436994115548
2007,SAU,L68,1.13682865386269
2007,SAU,M69T75,8.9516496326514
2007,SAU,N77T82,5.87390835305701
2007,SAU,P85,0.414934986287437
2007,SAU,Q86T88,1.64155224255519
2007,SAU,R90T93,0.352664997987069
2007,SAU,S94T96,0.57289557864231
2007,SEN,F41T43,1.36100956851547
2007,SEN,G45T47,0.00464489195611541
2007,SEN,H49,0.00256806786783689
2007,SEN,H50,0.037708317904163
2007,SEN,H51,0.00683987970248415
2007,SEN,H52,0.0111247004214669
2007,SEN,H53,0.150392580370343
2007,SEN,I55T56,0.00236955460149439
2007,SEN,J58T60,0.00224340389214989
2007,SEN,J61,0.00490895792206048
2007,SEN,J62T63,0.0250844720505159
2007,SEN,K64T66,0.0148772942744459
2007,SEN,L68,0.0169940212348186
2007,SEN,M69T75,0.00704588410326353
2007,SEN,N77T82,0.0289944970255867
2007,SEN,P85,0.00179394892895232
2007,SEN,Q86T88,0.0929099656052268
2007,SEN,R90T93,0.00941396540699458
2007,SEN,S94T96,0.0193833261182657
2007,SGP,F41T43,23.5626216492433
2007,SGP,G45T47,0.202228689085794
2007,SGP,H49,0.223100952510594
2007,SGP,H50,0.0464040801332063
2007,SGP,H51,0.0644470827614857
2007,SGP,H52,1.08242111907592
2007,SGP,H53,0.147959445846628
2007,SGP,I55T56,0.27004945090839
2007,SGP,J58T60,0.199688902864661
2007,SGP,J61,0.569267259581671
2007,SGP,J62T63,0.712619922626595
2007,SGP,K64T66,0.229394727287066
2007,SGP,L68,0.944931107724012
2007,SGP,M69T75,0.203323202468013
2007,SGP,N77T82,0.598661326496435
2007,SGP,P85,0.0620539418171466
2007,SGP,Q86T88,0.204543885737734
2007,SGP,R90T93,0.286586972147411
2007,SGP,S94T96,0.264477802195238
2007,STP,F41T43,3.12067138990864
2007,STP,G45T47,0.0388461222797637
2007,STP,H49,1.08870526846362
2007,STP,H50,7.13566260352562
2007,STP,H51,1.76844379505339
2007,STP,H52,2.13601565784172
2007,STP,H53,5.50077049079386
2007,STP,I55T56,0.373055018778623
2007,STP,J58T60,2.20404385115951
2007,STP,J61,0.424652240880268
2007,STP,J62T63,0.552918209862448
2007,STP,K64T66,0.155416596995981
2007,STP,L68,28.0337568577263
2007,STP,M69T75,2.07472492667873
2007,STP,N77T82,3.60674642830969
2007,STP,P85,8.62685686790166
2007,STP,Q86T88,8.48043688529463
2007,STP,R90T93,1.04656685511571
2007,STP,S94T96,2.4292077061335
2007,SVK,F41T43,0.584241001179544
2007,SVK,G45T47,0.0496714015708322
2007,SVK,H49,0.000578127175522461
2007,SVK,H50,0.0912889795205972
2007,SVK,H51,0.0793978209987318
2007,SVK,H52,0.0355827956009577
2007,SVK,H53,0.102299612408532
2007,SVK,I55T56,0.0634683371987759
2007,SVK,J58T60,0.0409145825726845
2007,SVK,J61,0.564439956231741
2007,SVK,J62T63,0.09384125651188
2007,SVK,K64T66,0.00371044327767133
2007,SVK,L68,0.00779011093474267
2007,SVK,M69T75,0.00730147040523813
2007,SVK,N77T82,0.0378385231673417
2007,SVK,P85,0.00132093081680151
2007,SVK,Q86T88,0.00296503115346384
2007,SVK,R90T93,0.00171278128747128
2007,SVK,S94T96,0.00588108158784242
2007,SVN,F41T43,2.0085196713595
2007,SVN,G45T47,0.181530994182749
2007,SVN,H49,0.0379330482648842
2007,SVN,H50,0.0995614086415521
2007,SVN,H51,0.0140086378059657
2007,SVN,H52,0.233077990260243
2007,SVN,H53,0.582187533210552
2007,SVN,I55T56,0.0304166156423579
2007,SVN,J58T60,0.0852454782168854
2007,SVN,J61,0.789585821623937
2007,SVN,J62T63,0.386027527703799
2007,SVN,K64T66,0.867883704289329
2007,SVN,L68,0.0530472772680369
2007,SVN,M69T75,0.0669126439534872
2007,SVN,N77T82,0.117231365820188
2007,SVN,P85,0.0236295456768769
2007,SVN,Q86T88,0.232877453318091
2007,SVN,R90T93,0.188508203511361
2007,SVN,S94T96,0.150911102133622
2007,SWE,F41T43,44.4265208635746
2007,SWE,G45T47,0.178204076479496
2007,SWE,H49,0.0387016519767305
2007,SWE,H50,0.82619133684056
2007,SWE,H51,0.097676573533127
2007,SWE,H52,0.0847040228384956
2007,SWE,H53,0.470643104028491
2007,SWE,I55T56,0.0134337727914665
2007,SWE,J58T60,1.01307226153509
2007,SWE,J61,8.50934941611669
2007,SWE,J62T63,0.290967976559943
2007,SWE,K64T66,0.753504696478972
2007,SWE,L68,0.276887755782947
2007,SWE,M69T75,0.0248427796687714
2007,SWE,N77T82,0.268658159278598
2007,SWE,P85,0.201716843684977
2007,SWE,Q86T88,0.044775926177351
2007,SWE,R90T93,0.266203687429854
2007,SWE,S94T96,0.103921017398611
2007,THA,F41T43,190.308596826753
2007,THA,G45T47,0.0349740836979271
2007,THA,H49,0.00666694414200827
2007,THA,H50,0.00685066918212729
2007,THA,H51,0.00667948001638973
2007,THA,H52,0.0929661221134882
2007,THA,H53,0.0135186353961502
2007,THA,I55T56,0.0211815357480554
2007,THA,J58T60,0.368652094362045
2007,THA,J61,0.0375776227055451
2007,THA,J62T63,0.818910234483733
2007,THA,K64T66,1.01988491194272
2007,THA,L68,0.0170597810030883
2007,THA,M69T75,0.224589757232441
2007,THA,N77T82,0.0533861184072888
2007,THA,P85,6.18601626090014
2007,THA,Q86T88,0.0258269706442422
2007,THA,R90T93,0.0885763041979074
2007,THA,S94T96,0.00995911190667299
2007,TUN,F41T43,5.23470067321704
2007,TUN,G45T47,0.0918168603203391
2007,TUN,H49,0.0178135462223848
2007,TUN,H50,0.0370251161644055
2007,TUN,H51,0.021962628107739
2007,TUN,H52,0.0478695219932756
2007,TUN,H53,0.343555169357101
2007,TUN,I55T56,0.0326883278882936
2007,TUN,J58T60,0.311611154293605
2007,TUN,J61,0.0568641703695111
2007,TUN,J62T63,0.18421918938796
2007,TUN,K64T66,0.749953284307045
2007,TUN,L68,0.138293057219584
2007,TUN,M69T75,0.108922822164129
2007,TUN,N77T82,0.174518637044146
2007,TUN,P85,0.245600090172808
2007,TUN,Q86T88,0.390340727990324
2007,TUN,R90T93,0.218414370618869
2007,TUN,S94T96,0.300763153373621
2007,TUR,F41T43,2.56971891542892
2007,TUR,G45T47,0.0863073607835349
2007,TUR,H49,0.0357654571527306
2007,TUR,H50,0.0910298812877859
2007,TUR,H51,0.00717009976121903
2007,TUR,H52,0.167699571313593
2007,TUR,H53,0.19128018018744
2007,TUR,I55T56,0.0564553685552115
2007,TUR,J58T60,0.167172301111129
2007,TUR,J61,0.128468645850554
2007,TUR,J62T63,3.40852368317073
2007,TUR,K64T66,0.737990761441935
2007,TUR,L68,0.0941497160872347
2007,TUR,M69T75,0.23141453089745
2007,TUR,N77T82,0.0641179191319546
2007,TUR,P85,0.015597896306354
2007,TUR,Q86T88,0.397919821722057
2007,TUR,R90T93,0.133225997326353
2007,TUR,S94T96,0.14761012915013
2007,TWN,F41T43,3.90955387440909
2007,TWN,G45T47,0.250301174899349
2007,TWN,H49,0.102355497132848
2007,TWN,H50,0.0821501805620027
2007,TWN,H51,0.0497944163014123
2007,TWN,H52,0.441262725665957
2007,TWN,H53,0.859031635498323
2007,TWN,I55T56,0.229016992889951
2007,TWN,J58T60,0.338630571166701
2007,TWN,J61,0.836439720927762
2007,TWN,J62T63,6.59857092438348
2007,TWN,K64T66,2.05576614063181
2007,TWN,L68,2.4764775770596
2007,TWN,M69T75,1.49696802481124
2007,TWN,N77T82,1.45554774060929
2007,TWN,P85,0.260756425414405
2007,TWN,Q86T88,0.177790654351028
2007,TWN,R90T93,0.368403152349341
2007,TWN,S94T96,2.40400775277491
2007,UKR,F41T43,1.0897862870509
